datetime,portfolio_value,cash,return
2020-03-09 09:30:00-04:00,149937.74057006836,497366.3251647949,0.17680343056378223
2020-03-10 09:30:00-04:00,138150.6266784668,754396.258392334,-0.07861338877581159
2020-03-11 09:30:00-04:00,146680.73196411133,754396.258392334,0.06174496265947149
2020-03-12 09:30:00-04:00,200156.25839233398,572380.258392334,0.3645708997505317
2020-03-13 09:30:00-04:00,189847.40371704102,572380.258392334,-0.05150403368895007
2020-03-14 09:30:00-04:00,189847.40371704102,572380.258392334,0.0
2020-03-16 09:30:00-04:00,220159.53616333008,437945.06954956055,0.15966577289341255
2020-03-17 09:30:00-04:00,216673.95561218262,437945.06954956055,-0.015832067108651593
2020-03-18 09:30:00-04:00,224611.31954956055,437945.06954956055,0.0366327550302572
2020-03-19 09:30:00-04:00,221902.31954956055,437945.06954956055,-0.012060834714086033
2020-03-20 09:30:00-04:00,218940.48065185547,437945.06954956055,-0.013347489578826033
2020-03-21 09:30:00-04:00,218940.48065185547,437945.06954956055,0.0
2020-03-23 09:30:00-04:00,231889.4973449707,437945.06954956055,0.059144004135561756
2020-03-24 09:30:00-04:00,226263.81120300293,437945.06954956055,-0.024260202408385556
2020-03-25 09:30:00-04:00,216827.46395874023,437945.06954956055,-0.041705066285639636
2020-03-26 09:30:00-04:00,212628.50569152832,437945.06954956055,-0.0193654354967272
2020-03-27 09:30:00-04:00,209242.25569152832,437945.06954956055,-0.015925663348792085
2020-03-28 09:30:00-04:00,209242.25569152832,437945.06954956055,0.0
2020-03-30 09:30:00-04:00,207047.97230529785,437945.06954956055,-0.010486808120943603
2020-03-31 09:30:00-04:00,202659.3917541504,437945.06954956055,-0.021195960058359664
2020-04-01 09:30:00-04:00,214019.13340759277,437945.06954956055,0.056053368931567205
2020-04-02 09:30:00-04:00,216538.4973449707,437945.06954956055,0.011771676192052771
2020-04-03 09:30:00-04:00,211508.7945098877,437945.06954956055,-0.02322775347918904
2020-04-04 09:30:00-04:00,211508.7945098877,437945.06954956055,0.0
2020-04-06 09:30:00-04:00,205115.5528564453,437945.06954956055,-0.030226836043659167
2020-04-07 09:30:00-04:00,190333.447265625,437945.06954956055,-0.07206720984812842
2020-04-08 09:30:00-04:00,195977.197265625,437945.06954956055,0.02965190869539458
2020-04-09 09:30:00-04:00,187290.3416748047,437945.06954956055,-0.044325848680478175
2020-04-10 09:30:00-04:00,187290.3416748047,437945.06954956055,0.0
2020-04-13 09:30:00-04:00,187687.63632202148,437945.06954956055,0.002121276749586176
2020-04-14 09:30:00-04:00,184220.11962890625,659919.2782287598,-0.01847493399706901
2020-04-15 09:30:00-04:00,189993.25582885742,659919.2782287598,0.0313382501953674
2020-04-16 09:30:00-04:00,187318.33856201172,659919.2782287598,-0.014079011674262953
2020-04-17 09:30:00-04:00,176770.9299621582,659919.2782287598,-0.056307399909816036
2020-04-18 09:30:00-04:00,176770.9299621582,659919.2782287598,0.0
2020-04-20 09:30:00-04:00,181460.57302856445,659919.2782287598,0.02652949253256831
2020-04-21 09:30:00-04:00,191415.36962890625,659919.2782287598,0.05485928118817718
2020-04-22 09:30:00-04:00,188672.7178955078,659919.2782287598,-0.014328273318467422
2020-04-23 09:30:00-04:00,185049.7247619629,659919.2782287598,-0.019202527922195123
2020-04-24 09:30:00-04:00,184643.36962890625,659919.2782287598,-0.002195924006800576
2020-04-25 09:30:00-04:00,184643.36962890625,659919.2782287598,0.0
2020-04-27 09:30:00-04:00,167222.43682861328,167222.43682861328,-0.09434908404945885
2020-04-28 09:30:00-04:00,167222.43682861328,81953.58004760742,0.0
2020-04-29 09:30:00-04:00,167371.8696899414,81953.58004760742,0.0008936172930027464
2020-04-30 09:30:00-04:00,167424.6075439453,81953.58004760742,0.00031509389302764035
2020-05-01 09:30:00-04:00,165549.4093322754,81953.58004760742,-0.011200254485755456
2020-05-02 09:30:00-04:00,165549.4093322754,81953.58004760742,0.0
2020-05-04 09:30:00-04:00,164210.3971862793,81953.58004760742,-0.008088293104740463
2020-05-05 09:30:00-04:00,165939.1043395996,81953.58004760742,0.01052739158385485
2020-05-06 09:30:00-04:00,166349.30255126953,81953.58004760742,0.0024719803888446634
2020-05-07 09:30:00-04:00,166264.33004760742,81953.58004760742,-0.0005108076941646722
2020-05-08 09:30:00-04:00,167242.94897460938,81953.58004760742,0.005885922294467827
2020-05-09 09:30:00-04:00,167242.94897460938,81953.58004760742,0.0
2020-05-11 09:30:00-04:00,167023.19897460938,81953.58004760742,-0.0013139567398644525
2020-05-12 09:30:00-04:00,168034.05255126953,81953.58004760742,0.006052174685109657
2020-05-13 09:30:00-04:00,165769.1593322754,81953.58004760742,-0.013478775192326542
2020-05-14 09:30:00-04:00,163685.93362426758,81953.58004760742,-0.012567028248192447
2020-05-15 09:30:00-04:00,164687.98861694336,81953.58004760742,0.006121814932344538
2020-05-16 09:30:00-04:00,164687.98861694336,81953.58004760742,0.0
2020-05-18 09:30:00-04:00,167817.22647094727,81953.58004760742,0.019001008393407348
2020-05-19 09:30:00-04:00,168198.1318359375,81953.58004760742,0.0022697632001216217
2020-05-20 09:30:00-04:00,168628.84219360352,81953.58004760742,0.002560732113755737
2020-05-21 09:30:00-04:00,168913.05255126953,81953.58004760742,0.001685419611312522
2020-05-22 09:30:00-04:00,168262.59219360352,81953.58004760742,-0.0038508590534682696
2020-05-23 09:30:00-04:00,168262.59219360352,81953.58004760742,0.0
2020-05-26 09:30:00-04:00,170419.06790161133,81953.58004760742,0.01281613268816506
2020-05-27 09:30:00-04:00,170474.73861694336,81953.58004760742,0.0003266695213013371
2020-05-28 09:30:00-04:00,171216.02825927734,81953.58004760742,0.00434838409695204
2020-05-29 09:30:00-04:00,170574.3575439453,81953.58004760742,-0.003747725734884688
2020-05-30 09:30:00-04:00,170574.3575439453,81953.58004760742,0.0
2020-06-01 09:30:00-04:00,170914.23861694336,81953.58004760742,0.0019925683900670066
2020-06-02 09:30:00-04:00,171772.72647094727,81953.58004760742,0.00502291594281945
2020-06-03 09:30:00-04:00,172853.8971862793,81953.58004760742,0.006294193132661885
2020-06-04 09:30:00-04:00,173108.80575561523,81953.58004760742,0.0014747053638093366
2020-06-05 09:30:00-04:00,174901.97326660156,81953.58004760742,0.01035861522560455
2020-06-06 09:30:00-04:00,174901.97326660156,81953.58004760742,0.0
2020-06-08 09:30:00-04:00,175778.04040527344,81953.58004760742,0.005008903686503752
2020-06-09 09:30:00-04:00,175801.47647094727,81953.58004760742,0.00013332760804352084
2020-06-10 09:30:00-04:00,176129.6439819336,81953.58004760742,0.0018666937136933015
2020-06-11 09:30:00-04:00,173211.3575439453,81953.58004760742,-0.016568968017034225
2020-06-12 09:30:00-04:00,172267.8971862793,81953.58004760742,-0.005446873525176588
2020-06-13 09:30:00-04:00,172267.8971862793,81953.58004760742,0.0
2020-06-15 09:30:00-04:00,169273.43682861328,81953.58004760742,-0.017382579148963573
2020-06-16 09:30:00-04:00,174389.22326660156,217609.98477172852,0.030222027353103975
2020-06-17 09:30:00-04:00,174582.39376831055,174582.39376831055,0.0011076974717276755
2020-06-18 09:30:00-04:00,174582.39376831055,174582.39376831055,0.0
2020-06-19 09:30:00-04:00,174582.39376831055,174582.39376831055,0.0
2020-06-20 09:30:00-04:00,174582.39376831055,174582.39376831055,0.0
2020-06-22 09:30:00-04:00,174582.39376831055,174582.39376831055,0.0
2020-06-23 09:30:00-04:00,174582.39376831055,263300.0610046387,0.0
2020-06-24 09:30:00-04:00,175615.34204101562,263300.0610046387,0.0059166806595394306
2020-06-25 09:30:00-04:00,177418.0506591797,263300.0610046387,0.010265097554762903
2020-06-26 09:30:00-04:00,176656.77996826172,43783.33837890625,-0.004290829980881594
2020-06-27 09:30:00-04:00,176656.77996826172,43783.33837890625,0.0
2020-06-29 09:30:00-04:00,174595.27996826172,43783.33837890625,-0.011669520979440295
2020-06-30 09:30:00-04:00,175714.994140625,43783.33837890625,0.0064131984127338
2020-07-01 09:30:00-04:00,178136.7215576172,43783.33837890625,0.013782132986636775
2020-07-02 09:30:00-04:00,180163.494140625,43783.33837890625,0.011377623688624272
2020-07-03 09:30:00-04:00,180163.494140625,43783.33837890625,0.0
2020-07-06 09:30:00-04:00,181087.91625976562,43783.33837890625,0.0051310179320738225
2020-07-07 09:30:00-04:00,180658.26049804688,43783.33837890625,-0.0023726362895601927
2020-07-08 09:30:00-04:00,180324.07202148438,43783.33837890625,-0.0018498377856689396
2020-07-09 09:30:00-04:00,181291.89678955078,43783.33837890625,0.005367141265260944
2020-07-10 09:30:00-04:00,180193.87731933594,43783.33837890625,-0.006056638435911199
2020-07-11 09:30:00-04:00,180193.87731933594,43783.33837890625,0.0
2020-07-13 09:30:00-04:00,182719.76049804688,43783.33837890625,0.014017586037258223
2020-07-14 09:30:00-04:00,179755.5330810547,43783.33837890625,-0.016222807040204512
2020-07-15 09:30:00-04:00,183709.27996826172,43783.33837890625,0.021995133164686598
2020-07-16 09:30:00-04:00,182572.20208740234,43783.33837890625,-0.0061895505826151664
2020-07-17 09:30:00-04:00,183479.26049804688,43783.33837890625,0.004968217506684303
2020-07-18 09:30:00-04:00,183479.26049804688,43783.33837890625,0.0
2020-07-20 09:30:00-04:00,183283.9552001953,43783.33837890625,-0.0010644543547941865
2020-07-21 09:30:00-04:00,185462.6436767578,43783.33837890625,0.011886956903471413
2020-07-22 09:30:00-04:00,184668.41625976562,43783.33837890625,-0.004282411817532639
2020-07-23 09:30:00-04:00,185471.3189086914,43783.33837890625,0.004347807086818589
2020-07-24 09:30:00-04:00,183075.6436767578,43783.33837890625,-0.012916688391659048
2020-07-25 09:30:00-04:00,183075.6436767578,43783.33837890625,0.0
2020-07-27 09:30:00-04:00,183370.76049804688,43783.33837890625,0.001611993902422837
2020-07-28 09:30:00-04:00,183717.9552001953,43783.33837890625,0.0018934027497374828
2020-07-29 09:30:00-04:00,183583.41625976562,43783.33837890625,-0.0007323124203243436
2020-07-30 09:30:00-04:00,183487.93572998047,43783.33837890625,-0.000520093436163438
2020-07-31 09:30:00-04:00,185223.93572998047,43783.33837890625,0.00946111248727921
2020-08-01 09:30:00-04:00,185223.93572998047,43783.33837890625,0.0
2020-08-03 09:30:00-04:00,186274.2215576172,43783.33837890625,0.005670356930369103
2020-08-04 09:30:00-04:00,186074.57202148438,43783.33837890625,-0.0010718044314631525
2020-08-05 09:30:00-04:00,187641.3189086914,43783.33837890625,0.008419994576293499
2020-08-06 09:30:00-04:00,187645.66314697266,21905.657653808594,2.315182128609372e-05
2020-08-07 09:30:00-04:00,188545.65704345703,21905.657653808594,0.004796241391304967
2020-08-08 09:30:00-04:00,188545.65704345703,21905.657653808594,0.0
2020-08-10 09:30:00-04:00,189435.65643310547,21905.657653808594,0.004720338848448247
2020-08-11 09:30:00-04:00,190330.6607055664,21905.657653808594,0.004724581893995161
2020-08-12 09:30:00-04:00,189625.65887451172,21905.657653808594,-0.0037040896534547008
2020-08-13 09:30:00-04:00,190210.65032958984,21905.657653808594,0.003084980474426402
2020-08-14 09:30:00-04:00,190110.65948486328,21905.657653808594,-0.0005256847844918866
2020-08-15 09:30:00-04:00,190110.65948486328,21905.657653808594,0.0
2020-08-17 09:30:00-04:00,190875.65887451172,21905.657653808594,0.004023968943779099
2020-08-18 09:30:00-04:00,191075.6558227539,21905.657653808594,0.0010477865507916295
2020-08-19 09:30:00-04:00,191430.65155029297,21905.657653808594,0.0018578804610691613
2020-08-20 09:30:00-04:00,189585.65032958984,21905.657653808594,-0.009637961349248214
2020-08-21 09:30:00-04:00,190865.66436767578,21905.657653808594,0.006751639883401772
2020-08-22 09:30:00-04:00,190865.66436767578,21905.657653808594,0.0
2020-08-24 09:30:00-04:00,192965.65521240234,21905.657653808594,0.011002454798162198
2020-08-25 09:30:00-04:00,193670.65704345703,21905.657653808594,0.003653509378540365
2020-08-26 09:30:00-04:00,194285.6625366211,21905.657653808594,0.003175522314803114
2020-08-27 09:30:00-04:00,196160.6625366211,21905.657653808594,0.009650737864645986
2020-08-28 09:30:00-04:00,196625.65887451172,21905.657653808594,0.002370487190844539
2020-08-29 09:30:00-04:00,196625.65887451172,21905.657653808594,0.0
2020-08-31 09:30:00-04:00,197080.6607055664,21905.657653808594,0.002314051144998608
2020-09-01 09:30:00-04:00,197010.65338134766,21905.657653808594,-0.0003552216841983258
2020-09-02 09:30:00-04:00,199240.66436767578,21905.657653808594,0.011319240599702685
2020-09-03 09:30:00-04:00,199840.65521240234,21905.657653808594,0.0030113874927628625
2020-09-04 09:30:00-04:00,194970.66009521484,21905.657653808594,-0.02436939126331117
2020-09-05 09:30:00-04:00,194970.66009521484,21905.657653808594,0.0
2020-09-08 09:30:00-04:00,190260.65338134766,21905.657653808594,-0.024157515349063408
2020-09-09 09:30:00-04:00,190680.65155029297,21905.657653808594,0.002207488313957784
2020-09-10 09:30:00-04:00,192815.66131591797,21905.657653808594,0.011196782412199235
2020-09-11 09:30:00-04:00,189815.66131591797,21905.657653808594,-0.015558902111611483
2020-09-12 09:30:00-04:00,189815.66131591797,21905.657653808594,0.0
2020-09-14 09:30:00-04:00,190650.6527709961,21905.657653808594,0.004398959755425036
2020-09-15 09:30:00-04:00,192465.65521240234,203381.49505615234,0.0095200431523641
2020-09-16 09:30:00-04:00,192453.17474365234,305151.4779663086,-6.484517321403427e-05
2020-09-17 09:30:00-04:00,195076.67877197266,305151.4779663086,0.01363190829049632
2020-09-18 09:30:00-04:00,194479.37957763672,305151.4779663086,-0.0030618687897292496
2020-09-19 09:30:00-04:00,194479.37957763672,305151.4779663086,0.0
2020-09-21 09:30:00-04:00,197670.47393798828,305151.4779663086,0.016408394387527725
2020-09-22 09:30:00-04:00,196723.3755493164,305151.4779663086,-0.0047912992254421916
2020-09-23 09:30:00-04:00,195954.47998046875,305151.4779663086,-0.00390851146540494
2020-09-24 09:30:00-04:00,199148.87756347656,305151.4779663086,0.01630173284798686
2020-09-25 09:30:00-04:00,198700.08239746094,305151.4779663086,-0.002253566133570528
2020-09-26 09:30:00-04:00,198700.08239746094,305151.4779663086,0.0
2020-09-28 09:30:00-04:00,195188.87756347656,305151.4779663086,-0.01767087759410635
2020-09-29 09:30:00-04:00,194941.37756347656,305151.4779663086,-0.0012680025782694226
2020-09-30 09:30:00-04:00,195231.7791748047,305151.4779663086,0.001489686873858087
2020-10-01 09:30:00-04:00,193713.77716064453,305151.4779663086,-0.007775383805732727
2020-10-02 09:30:00-04:00,195690.47393798828,305151.4779663086,0.010204213692578401
2020-10-03 09:30:00-04:00,195690.47393798828,305151.4779663086,0.0
2020-10-05 09:30:00-04:00,194251.67877197266,305151.4779663086,-0.007352402685025794
2020-10-06 09:30:00-04:00,192981.1767578125,305151.4779663086,-0.006540494384357776
2020-10-07 09:30:00-04:00,193571.87957763672,305151.4779663086,0.0030609349043690948
2020-10-08 09:30:00-04:00,192010.97595214844,305151.4779663086,-0.008063689978596522
2020-10-09 09:30:00-04:00,191116.67877197266,305151.4779663086,-0.004657531559022154
2020-10-10 09:30:00-04:00,191116.67877197266,305151.4779663086,0.0
2020-10-12 09:30:00-04:00,189786.7791748047,305151.4779663086,-0.006958574237022619
2020-10-13 09:30:00-04:00,188899.07836914062,305151.4779663086,-0.004677358504758811
2020-10-14 09:30:00-04:00,189403.9779663086,305151.4779663086,0.002672853682119669
2020-10-15 09:30:00-04:00,191727.1807861328,305151.4779663086,0.012265860753132962
2020-10-16 09:30:00-04:00,189994.6807861328,305151.4779663086,-0.00903627744848845
2020-10-17 09:30:00-04:00,189994.6807861328,305151.4779663086,0.0
2020-10-19 09:30:00-04:00,190096.97998046875,305151.4779663086,0.0005384318861594295
2020-10-20 09:30:00-04:00,191809.6807861328,305151.4779663086,0.009009616069860948
2020-10-21 09:30:00-04:00,191852.58239746094,305151.4779663086,0.00022366760192871205
2020-10-22 09:30:00-04:00,191974.6807861328,305151.4779663086,0.0006364177492221845
2020-10-23 09:30:00-04:00,190994.58038330078,305151.4779663086,-0.005105362846905326
2020-10-24 09:30:00-04:00,190994.58038330078,305151.4779663086,0.0
2020-10-26 09:30:00-04:00,192248.57635498047,305151.4779663086,0.0065656102344007206
2020-10-27 09:30:00-04:00,193030.67474365234,305151.4779663086,0.004068162186167568
2020-10-28 09:30:00-04:00,195558.47595214844,305151.4779663086,0.013095334261526315
2020-10-29 09:30:00-04:00,197271.1767578125,305151.4779663086,0.008757998329272931
2020-10-30 09:30:00-04:00,196819.07836914062,305151.4779663086,-0.002291760996726455
2020-10-31 09:30:00-04:00,196819.07836914062,305151.4779663086,0.0
2020-11-02 09:30:00-05:00,196819.07836914062,305151.4779663086,0.0
2020-11-03 09:30:00-05:00,196185.47393798828,305151.4779663086,-0.0032192226302574234
2020-11-04 09:30:00-05:00,195033.77716064453,305151.4779663086,-0.005870448786171489
2020-11-05 09:30:00-05:00,192667.68280029297,305151.4779663086,-0.012131715822755518
2020-11-06 09:30:00-05:00,189902.28118896484,305151.4779663086,-0.014353219860927968
2020-11-07 09:30:00-05:00,189674.58038330078,305151.4779663086,-0.0011990419716837453
2020-11-09 09:30:00-05:00,185041.37756347656,185041.37756347656,-0.024427115169894043
2020-11-10 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-11 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-12 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-13 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-14 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-16 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-17 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-18 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-19 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-20 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-21 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-23 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-24 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-25 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-26 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-27 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-28 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-11-30 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-01 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-02 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-03 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-04 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-05 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-07 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-08 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-09 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-10 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-11 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-12 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-14 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-15 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-16 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-17 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-18 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-19 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-21 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-22 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-23 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-24 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-25 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-28 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-29 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-30 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2020-12-31 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-01 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-04 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-05 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-06 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-07 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-08 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-09 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-11 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-12 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-13 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-14 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-15 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-16 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-19 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-20 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-21 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-22 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-23 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-25 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-26 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-27 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-28 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-29 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-01-30 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-01 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-02 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-03 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-04 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-05 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-06 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-08 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-09 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-10 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-11 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-12 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-13 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-16 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-17 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-18 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-19 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-20 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-22 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-23 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-24 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-25 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-26 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
2021-02-27 09:30:00-05:00,185041.37756347656,185041.37756347656,0.0
