2024-02-22 23:13:23,244: root: INFO: MLTrader : Executing the initialize lifecycle method
2024-02-22 23:13:28,315: root: INFO: Current backtesting datetime 2020-01-02 08:30:00-05:00
2024-02-22 23:13:28,316: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-22 23:13:28,318: root: INFO: Current backtesting datetime 2020-01-02 09:30:00-05:00
2024-02-22 23:13:28,319: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-22 23:13:28,320: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:13:28[0m
2024-02-22 23:13:28,324: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:28,349: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:35,179: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:13:35[0m
2024-02-22 23:13:35,179: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:13:35,179: root: INFO: Current backtesting datetime 2020-01-03 09:30:00-05:00
2024-02-22 23:13:35,184: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:13:35[0m
2024-02-22 23:13:35,184: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:35,184: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:36,469: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:13:36[0m
2024-02-22 23:13:36,474: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:13:36,474: root: INFO: Current backtesting datetime 2020-01-04 09:30:00-05:00
2024-02-22 23:13:36,476: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-22 23:13:36,479: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-02-22 23:13:36,484: root: INFO: Current backtesting datetime 2020-01-04 09:25:00-05:00
2024-02-22 23:13:36,484: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-22 23:13:36,489: root: INFO: Current backtesting datetime 2020-01-06 08:30:00-05:00
2024-02-22 23:13:36,494: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-22 23:13:36,494: root: INFO: Current backtesting datetime 2020-01-06 09:30:00-05:00
2024-02-22 23:13:36,499: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-22 23:13:36,504: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:13:36[0m
2024-02-22 23:13:36,509: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:36,514: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:40,715: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:13:40[0m
2024-02-22 23:13:41,005: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:13:41,012: root: INFO: Current backtesting datetime 2020-01-07 09:30:00-05:00
2024-02-22 23:13:41,020: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:13:41[0m
2024-02-22 23:13:41,031: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:41,049: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:44,139: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:13:44[0m
2024-02-22 23:13:44,204: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:13:44,209: root: INFO: Current backtesting datetime 2020-01-08 09:30:00-05:00
2024-02-22 23:13:44,209: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:13:44[0m
2024-02-22 23:13:44,214: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:44,219: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:47,119: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:13:47[0m
2024-02-22 23:13:47,141: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:13:47,142: root: INFO: Current backtesting datetime 2020-01-09 09:30:00-05:00
2024-02-22 23:13:47,147: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:13:47[0m
2024-02-22 23:13:47,147: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:13:47,156: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:03,989: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:14:03[0m
2024-02-22 23:14:07,636: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:14:07,656: root: INFO: Current backtesting datetime 2020-01-10 09:30:00-05:00
2024-02-22 23:14:07,704: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:14:07[0m
2024-02-22 23:14:07,707: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:07,719: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:36,386: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:14:36[0m
2024-02-22 23:14:36,799: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:14:36,813: root: INFO: Current backtesting datetime 2020-01-11 09:30:00-05:00
2024-02-22 23:14:36,819: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-22 23:14:36,862: root: INFO: Current backtesting datetime 2020-01-11 09:25:00-05:00
2024-02-22 23:14:36,883: root: INFO: Current backtesting datetime 2020-01-11 09:25:00-05:00
2024-02-22 23:14:36,883: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-22 23:14:36,931: root: INFO: Current backtesting datetime 2020-01-13 08:30:00-05:00
2024-02-22 23:14:37,092: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-22 23:14:37,103: root: INFO: Current backtesting datetime 2020-01-13 09:30:00-05:00
2024-02-22 23:14:37,107: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-22 23:14:37,127: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:14:37[0m
2024-02-22 23:14:37,129: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:37,141: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:40,750: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:14:40[0m
2024-02-22 23:14:40,879: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:14:40,915: root: INFO: Current backtesting datetime 2020-01-14 09:30:00-05:00
2024-02-22 23:14:40,926: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:14:40[0m
2024-02-22 23:14:40,929: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:40,949: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:42,228: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:14:42[0m
2024-02-22 23:14:42,613: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:14:42,616: root: INFO: Current backtesting datetime 2020-01-15 09:30:00-05:00
2024-02-22 23:14:42,619: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:14:42[0m
2024-02-22 23:14:42,619: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:42,628: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:51,375: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:14:51[0m
2024-02-22 23:14:51,385: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:14:51,388: root: INFO: Current backtesting datetime 2020-01-16 09:30:00-05:00
2024-02-22 23:14:51,393: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:14:51[0m
2024-02-22 23:14:51,394: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:51,401: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:55,663: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:14:55[0m
2024-02-22 23:14:55,722: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:14:55,723: root: INFO: Current backtesting datetime 2020-01-17 09:30:00-05:00
2024-02-22 23:14:55,727: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:14:55[0m
2024-02-22 23:14:55,727: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:55,770: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:59,742: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:14:59[0m
2024-02-22 23:14:59,774: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:14:59,782: root: INFO: Current backtesting datetime 2020-01-18 09:30:00-05:00
2024-02-22 23:14:59,784: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-22 23:14:59,799: root: INFO: Current backtesting datetime 2020-01-18 09:25:00-05:00
2024-02-22 23:14:59,807: root: INFO: Current backtesting datetime 2020-01-18 09:25:00-05:00
2024-02-22 23:14:59,807: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-22 23:14:59,820: root: INFO: Current backtesting datetime 2020-01-21 08:30:00-05:00
2024-02-22 23:14:59,826: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-22 23:14:59,829: root: INFO: Current backtesting datetime 2020-01-21 09:30:00-05:00
2024-02-22 23:14:59,829: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-22 23:14:59,844: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:14:59[0m
2024-02-22 23:14:59,847: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:14:59,850: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:01,994: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:15:01[0m
2024-02-22 23:15:02,007: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:15:02,007: root: INFO: Current backtesting datetime 2020-01-22 09:30:00-05:00
2024-02-22 23:15:02,011: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:15:02[0m
2024-02-22 23:15:02,011: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:02,015: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:03,726: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:15:03[0m
2024-02-22 23:15:03,745: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:15:03,745: root: INFO: Current backtesting datetime 2020-01-23 09:30:00-05:00
2024-02-22 23:15:03,749: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:15:03[0m
2024-02-22 23:15:03,750: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:03,755: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:05,327: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:15:05[0m
2024-02-22 23:15:05,338: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:15:05,339: root: INFO: Current backtesting datetime 2020-01-24 09:30:00-05:00
2024-02-22 23:15:05,339: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:15:05[0m
2024-02-22 23:15:05,339: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:05,343: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:07,856: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:15:07[0m
2024-02-22 23:15:07,862: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:15:07,862: root: INFO: Current backtesting datetime 2020-01-25 09:30:00-05:00
2024-02-22 23:15:07,862: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-22 23:15:07,875: root: INFO: Current backtesting datetime 2020-01-25 09:25:00-05:00
2024-02-22 23:15:07,881: root: INFO: Current backtesting datetime 2020-01-25 09:25:00-05:00
2024-02-22 23:15:07,884: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-22 23:15:07,889: root: INFO: Current backtesting datetime 2020-01-27 08:30:00-05:00
2024-02-22 23:15:07,894: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-22 23:15:07,894: root: INFO: Current backtesting datetime 2020-01-27 09:30:00-05:00
2024-02-22 23:15:07,894: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-02-22 23:15:07,902: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:15:07[0m
2024-02-22 23:15:07,909: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:08,051: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:09,940: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:15:09[0m
2024-02-22 23:15:09,944: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:15:09,944: root: INFO: Current backtesting datetime 2020-01-28 09:30:00-05:00
2024-02-22 23:15:09,951: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:15:09[0m
2024-02-22 23:15:09,951: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:09,954: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:11,934: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:15:11[0m
2024-02-22 23:15:11,944: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:15:11,944: root: INFO: Current backtesting datetime 2020-01-29 09:30:00-05:00
2024-02-22 23:15:11,944: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:15:11[0m
2024-02-22 23:15:11,944: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:11,952: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:13,492: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:15:13[0m
2024-02-22 23:15:13,499: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:15:13,499: root: INFO: Current backtesting datetime 2020-01-30 09:30:00-05:00
2024-02-22 23:15:13,504: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:15:13[0m
2024-02-22 23:15:13,504: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:13,507: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:14,879: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:15:14[0m
2024-02-22 23:15:14,889: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:15:14,889: root: INFO: Current backtesting datetime 2020-01-31 09:30:00-05:00
2024-02-22 23:15:14,894: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-02-22 23:15:14[0m
2024-02-22 23:15:14,894: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:14,894: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-02-22 23:15:16,843: root: INFO: [34mMLTrader : Trading iteration ended at 2024-02-22 23:15:16[0m
2024-02-22 23:15:16,906: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-02-22 23:15:16,906: root: INFO: Current backtesting datetime 2020-02-01 09:30:00-05:00
2024-02-22 23:15:16,911: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-02-22 23:15:16,994: root: INFO: Current backtesting datetime 2020-02-01 09:25:00-05:00
2024-02-22 23:15:16,997: root: INFO: Current backtesting datetime 2020-02-01 09:25:00-05:00
2024-02-22 23:15:16,997: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-02-22 23:15:17,243: root: INFO: Current backtesting datetime 2020-02-03 08:30:00-05:00
2024-02-22 23:15:17,247: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-02-22 23:15:17,279: root: INFO: Current backtesting datetime 2020-02-03 09:30:00-05:00
